time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 05:00:00,1053.0866666666666,-137.73000000000002,0.0,100.0,75.48,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.57000000000001,-1.4200000000000017,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 05:15:00,1033.3100000000002,-133.49,0.0,100.0,75.72333333333334,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.47,-1.4599999999999937,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 05:30:00,1017.77,-171.62999999999988,0.0,100.0,75.68666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.43666666666667,-1.5300000000000011,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 05:45:00,1012.8233333333334,-194.93999999999994,0.0,100.0,75.73333333333333,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.40666666666667,-1.5900000000000034,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 06:00:00,1005.7599999999999,-184.3499999999999,0.0,100.0,75.72000000000001,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.39999999999999,-1.5900000000000034,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 06:15:00,951.3766666666667,-214.01,0.0,100.0,76.19,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.33333333333333,-1.6200000000000045,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 06:30:00,952.79,-254.26999999999998,0.0,100.0,76.62333333333333,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.32666666666667,-1.6599999999999966,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 06:45:00,943.6066666666666,-254.26999999999998,0.0,100.0,76.48666666666666,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.32,-1.6800000000000068,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 07:00:00,972.5666666666666,-262.75,0.0,100.0,76.64,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.32,-1.6800000000000068,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 07:15:00,945.02,-207.64999999999998,0.0,100.0,76.66000000000001,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.31333333333333,-1.6800000000000068,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 07:30:00,947.8466666666667,-266.98,0.0,100.0,76.51666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.34333333333333,-1.6899999999999977,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 07:45:00,956.32,-254.26999999999998,0.0,100.0,76.48333333333333,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.43666666666667,-1.5999999999999943,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 08:00:00,942.9,-262.75,0.0,100.0,76.56,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.33999999999999,-1.5699999999999932,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 08:15:00,964.09,-254.26999999999998,0.0,100.0,76.42999999999999,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.32,-1.6800000000000068,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 08:30:00,950.6700000000001,-247.90999999999997,0.0,100.0,76.56,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.31,-1.6800000000000068,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 08:45:00,955.6133333333333,-241.55999999999995,0.0,100.0,76.60666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.31,-1.6899999999999977,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 09:00:00,950.6733333333333,-224.61,0.0,100.0,76.51333333333334,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.29666666666667,-1.6899999999999977,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 09:15:00,953.4966666666666,-247.90999999999997,0.0,100.0,76.74333333333333,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.27,-1.7099999999999937,,67.0,69.0,1.0,-1.0,85.0,55.0,,
